,id,name,category,ratings,review_counts,zip_code
26284,oh6vICNxlLnGoyF11-a-Ow,Papino's Pizza,Pizza,4.0,11,M9N 2T2
26285,6yW1uv6ROT6WWtexIKsmwQ,Hakka No. 1,Asian Fusion,3.5,39,M9M 2E1
26286,sdl60K7ephAJnkXC5a5u6g,Elite Grande Restaurant & Banquet Hall,Venues & Event Spaces,4.5,9,M3J 3J6
26287,7NCpXte7KHtDJctfv6QiPQ,Big Smoke Burger,Burgers,3.0,36,M6A 2T9
26288,eremwEUrZUbg9FHMleD0_A,Taste of Shawarma,Middle Eastern,3.0,46,M6B
26289,O80rb1fWrFCwyAxExZ3NPw,Kings Delight Caribbean Cuisine,Caribbean,4.0,13,M9N 2S1
26290,ekgf6x1Wta0edHP-2OM8og,Shoeless Joe's Sports Grill - Dufferin,Sports Bars,3.0,40,M6A 3B2
26291,fYLkk2P44fODmd0z1-jL9g,Happy Bagel Bakery,Bakeries,4.0,23,M2R 1Y1
26292,ugksuz0bu6spRFVQE57S2A,Lucky Wok Restaurants,Chinese,4.0,9,M3K 1E2
26293,ZMyF4QZ3RoZngz3z4XTOCA,Chatime Innovation Bar,Bubble Tea,3.0,37,M6A 2T9
26294,61eXtTmhDepujO7_IdA9-w,Caribbean Heat Family Restaurant,Caribbean,3.0,24,M3J 3K2
26295,ORyR5StmKX5HjvFEV1oBXQ,Red Lobster,Seafood,2.5,49,M6A 2T3
26296,iRw32LUAOVeD-GDRdNgNXQ,Moon Congee,Chinese,3.0,18,M3M 2H7
26297,SNfVWF3AXk_0eSpq9_ry5A,Mr Zagros,Mediterranean,4.0,12,M6L 1A4
26298,ftqncUx1y6Otpvz78H9WhQ,Chalker's Pub Billiards & Bistro,Pool Halls,3.5,34,M6B 4B8
26299,1bX33QuJyV7yeiPE5xptYw,Smoke 'N' Roti,Caribbean,5.0,3,M3M 2H7
26300,UMM6cJiJkLK50WVuKz6Xvg,Sweet Sushi,Chocolatiers & Shops,4.5,12,M6B 1N6
26301,KENynjpbyq33DjGWXOip2Q,Pizza Nova,Pizza,4.5,9,M3J
26302,lEXpXVDt5xKGg6hOmRcTGg,Europe Bar & Restaurant,Hungarian,3.5,21,M6B 3B6
26303,i5LAgDpYcW_3mhgtlVX5fQ,Mermaids Find,Seafood,5.0,4,M6A 3B2
26304,emcLx6ISegC-mppJSpNQiA,Downsview Restaurant,Seafood,5.0,3,M3M 2G7
26305,rBBYRHZk2Bs5IW-GLZm7Tw,Columbus Bakery,Bakeries,3.5,18,M6B 3S7
26306,9QloWG1ruFCwBc-rXR7j7A,Columbus Bakery,Bakeries,4.0,5,M3M 1A2
26307,hQYhybAvH3hbheZWvW41_A,Bagel Plus,Bagels,3.5,22,M3H 2S1
26308,9YnM8lVVJSyaTksmSVRR4A,Aji Sushi,Japanese,3.0,42,M3J 3T8
26309,5O5q6sMbjsELzQfwO1XBQg,Han Oak,Korean,4.0,9,L4J 7K2
26310,avjmgk1M-zyGyzLujpXi9g,Kitchen King Jerk,Caribbean,4.0,12,M9N 3P1
26311,Atic_Y7wlr9OJSQ_i5f0DA,Kibo Sushi,Japanese,5.0,5,M3H 0C6
26312,tBSHxwxaAdC6NGcsRumbMg,Qoola,Desserts,4.0,14,M3J 1P3
26313,Ehq7wmTyxVdTJkv_MoRqmg,Wraps & Jerk,Caribbean,4.0,12,M3J 2E5
26314,Ning4TAC4qz6hALqDpUlXg,Second Cup,Coffee & Tea,4.0,9,M6A 2T9
26315,3jyGLDTd7qMSrXXfJ04UCw,Mang Mar's Chicharon,Filipino,4.5,3,M3M 2G9
26316,XIX4xuzrt3IzvjX9MtHr9g,Mayflower Chinese Food,Chinese,3.5,35,M9P 3B6
26317,qae862pD_YbJZ4RFwgA-Xw,Darosa,Cafes,3.5,21,M6B 3S4
26318,hpqC9SExjPv8wkveH0lTRQ,La Pasiva,Latin American,4.5,6,M3K 1E7
26319,jahWrZZ1RzB4PfZnkuHUHA,Ginger Pho,Vietnamese,3.5,26,M9N 2A9
26320,nJlbMiRG64TKjILChtDXLQ,Danang Vietnamese Restaurant,Vietnamese,3.5,10,M3L 1S3
26321,KZ8g6lYM7lIfHkZbcrDD9g,Ten Ren's Tea - Yorkdale Center,Tea Rooms,3.0,18,M6A 2T9
26322,fojiPcgWlM-FJTxZlz4Idg,Mandarin Restaurant - North York,Chinese,3.0,36,M3J 2C7
26323,dndeG_UVJHF1yAdLlZxPzA,Panda Chef Wok & Sushi,Japanese,3.0,12,M3K 1G7
26324,7KInHNNyDF3Q24LV3Xganw,Commisso Italian Bakery,Bakeries,3.5,12,M3N 1H5
26325,1TRoTVHIJVRSMtlSn4605w,Mainsha Restaurant,Indian,4.0,17,M6E 2G9
26326,RGhWcpC9hA2wvlWSjptxvg,Tinnel's West Indian Take-Out,Caribbean,4.0,14,M6M 1T2
26327,pJWMjr0lGExrQ9gt_LoE_g,Suhan Dumplings,Korean,4.0,7,M3K 1N4
26328,vUczj8SVTJ8bKIjZ7yKsvQ,Heaven's Grill,Diners,3.5,14,M3H 1S9
26329,6eUWcUgULy4xcE8v5L2w5A,Alijandro's Kitchen,Middle Eastern,4.0,39,L5B 0C3
26330,prWook9M1tomXf-T4Vpdjw,Perfect Blend Bakery & Espresso Bar,Bakeries,4.0,11,M9N 1W8
26331,rCNit4ej8P3yHiRjMuiT_w,Chick-fil-A,Fast Food,3.0,19,M6A 2T9
26332,hMRtmulaw5sTylucTLTBDA,Tov-Li Pizza & Falafel-South,Pizza,3.5,23,M6A 2C7
26333,jAep5-Dl0PkvAiW96YLRCQ,Vivo Pizza + Pasta,Pizza,3.0,19,M3K 2C8
26334,37joQpD9m5AIcrW1c8OBnQ,Urban Smoke Fusion BBQ Food Truck,Street Vendors,4.0,8,M6A 1P9
26335,dtKWlqu-4ft3rBycIOGchw,Antioch Shawarma,Turkish,3.5,10,M3K 2B5
26336,dzxdBovTOwxQER87GhbjiQ,Sunset Grill,Breakfast & Brunch,3.0,18,M3J 0G9
26337,1VCK89mQPnDoGK0amBrYOg,Wingporium,Chicken Wings,3.5,26,M9L 2X1
26338,OezwOIJ0_62Mj8MLdkGRAw,Aroma Espresso Bar,Cafes,3.5,12,M3J 2S5
26339,6Uh3Rlx0qog6ZMu2Mg2Oyw,Rainbow Sushi,Japanese,3.0,32,M6A 2C4
26340,KjK4-xeXgrtQRqCwFs-u6w,Belle Restaurant and Bar,Middle Eastern,4.0,17,M2R 1Y1
26341,ZELqpsPMKek9SbMdxdqToA,Toronto Pho,Vietnamese,3.5,15,M6B 3P9
26342,XcVwLSQVs8eWSAwGOSagUQ,Haymishe Bakery,Bakeries,4.5,8,M6B 3B5
26343,hjYW9HyGDZYhMQnAaejpcw,Osmow's,Mediterranean,3.5,22,M3J 3T8
26344,BnkPGoz3wzqqq8tYU1ghSA,JR Sweets,Ice Cream & Frozen Yogurt,4.5,10,M6E 2X1
26345,7115H4Rjiuc7dejGkOJXcw,Casa Portuguesa,Portuguese,4.5,6,M6E 2T5
26346,0HIiowOQJgs46UL8Vt3lsQ,Starbucks,Coffee & Tea,3.0,19,M6A 2T9
26347,QKYGmGpwde1aM8AxIGNaRw,Boston Pizza,Pizza,2.5,36,M3J 3A6
26348,Pe-vwHAn4Gnxp8g6e4HFLQ,Boccaccio Ristorante,Italian,3.5,14,M6A 1C3
26349,FBLEz8wAdY7IMjrVZSohcw,Thirsty Fox,Pubs,4.0,15,M6C 2C6
26350,GIHb9hhmyaAKGncuJMTI8g,Pho Com Vietnam,Vietnamese,3.0,19,M3N 2V3
26351,1W7ivbzHZIcy0WX24dbKxw,Marche Istanbul,Specialty Food,4.0,6,M6A 2T3
26352,GEw0gKy93o1Jje2WxApL9g,Harvey's,Burgers,4.0,9,M6A 2S6
26353,jU_58BeD5q_MOjr_FFQEBw,Marron Bistro,Steakhouses,4.5,11,M6C 2C2
26354,FpkUmjM8fsrZyPH-okn2qQ,La Luce Ristorante,Italian,4.0,15,M3N 1V7
26355,sm3IeYOz5LlRpi7HXJO6wA,Chat One Tea Bubble,Bubble Tea,3.5,15,M3H 1T3
26356,tuzRD_Q4qE7i3J6pcaqgqg,Paradise Pizza & Wings,Pizza,4.0,18,L4K 3B8
26357,80wTMBECN1A_TIocwB-pxg,Angelo's Homestyle Restaurant,Breakfast & Brunch,3.5,19,L4K 2Y4
26358,lxnhCO-lBalLySOGiyfgWQ,Yummy Wok N Bbq House,Barbeque,4.0,9,M3N 2V3
26359,c65l1HepL-5Zqh_2fJ7ezw,Shahi The Royal Roti,Indian,3.5,18,M6B 3H9
26360,UTmM2DcdubMC8OYTgEQ4Pg,Cafe Monterey,Canadian (New),4.0,5,M6A 2V1
26361,aywCwIczds0RosdzqokZ8g,Pizza Cafe,Pizza,4.0,10,M3H 3M6
26362,ZD4xlTN_-gNN5CjY50Qvaw,China Wok Super Chinese Food,Chinese,4.0,8,M3N 3A1
26363,YHdomaSEERcqoZZosInmPQ,Red Square Restaurant,Russian,4.0,11,M3J 2C7
26364,hTrrY-1Pb-dMGjCGpdtm4Q,Uncle Tetsu's Japanese Cheesecake - Orfus Road,Bakeries,4.0,6,M6A 1L7
26365,hmXrKXhcD2n2s6fmb2wRFg,Aldo's Restaurant Peruvian Food,Peruvian,4.0,7,M3N 2Z4
26366,ph4Tr_nOMO5XYLh-H6ukwQ,Genatsvale Restaurant,Middle Eastern,3.5,14,M3J 3J4
26367,td1bL_KatClT-K51DXZi4Q,Nordstrom Ebar Artisan Coffee,Coffee & Tea,4.0,8,M6A 2T9
26368,NmX56-YUbVvmNW0LPCYaYQ,Aquarela Restaurant,Caribbean,3.5,8,M3M 1H5
26369,9msmjD6wXgsGnYiZj31lug,Churrasqueira Portugal BBQ & Grill,Portuguese,3.5,15,M6E 2J5
26370,V65Ffj_EDwOn75WcknbUdg,Amaya Express,Indian,2.0,46,M6A
26371,J1Ej3TGMR7TV2HDZJaLAsQ,Pho Nobu,Vietnamese,4.0,8,M3J 2G7
26372,N3qavxahyIRWRwjZoLPxRw,Peter G's Bar and Grill,American (Traditional),3.0,11,M3K 1G6
26373,q5HePwBjh9xSV9-mYvC5Mg,Pita Paradise,Sandwiches,3.5,14,M3J 2C7
26374,jnKPS_ciNC_0NbEAjYb5-Q,Downsview Park Allen Road,Amusement Parks,3.0,11,M3K 2B6
26375,Ag_u1_T2uQf4G2CeYrTNfw,Wendy's,Burgers,4.0,9,M6A 1C3
26376,dN3-yXUI6ybiLhO-lF5oQg,Tin Tin Congee Chinese Restaurant,Chinese,3.0,19,M3J 3T8
26377,w5t3_2eIXsl2JiFptdzGaA,Encore Hakka Restaurant,Indian,4.0,6,M3J 3H6
26378,JtTOH9kwPrVmeeOUCPfDPg,Roti Palace,Indian,4.0,6,M3N 2V2
26379,uAAWlLdsoUf872F1FKiX1A,Bang Bang Ice Cream and Bakery,Desserts,4.0,1015,M6J 2Z2
26380,iGEvDk6hsizigmXhDKs2Vg,Seven Lives Tacos y Mariscos,Mexican,4.5,1323,M5T 2K1
26381,qPVqfJAzC8APF8aWGBtFRA,Antler Kitchen & Bar,Canadian (New),4.5,265,M6J 1Y6
26382,q5xrVJ4kivx_yEfJeOKNYQ,Bar Isabel,Spanish,4.0,417,M6G 1C6
26383,zEwQJl9haP5BYIl0peOpGA,Sugo,Italian,4.5,184,M6H 3Y2
26384,crstB-H5rOfbXhV8pX0e6g,Ramen Isshin,Ramen,4.5,705,M5T 1T1
26385,KVpvE6pOPM9KMvak4HFsNg,Pizzeria Libretto,Pizza,4.0,536,M6J 2Z8
26386,W5d8iNog90R-qw43m5dGwg,Café Polonez,Polish,4.5,251,M6R 2L5
26387,N93EYZy9R0sdlEvubu94ig,Banh Mi Boys,Vietnamese,4.5,1117,M5V 2A9
26388,ovnqQaQ8BsPgDoJ4nlYBUw,Bakerbots Baking,Desserts,4.0,288,M6H 2T4
26389,1DtyA7pnc66hTkv64lKlzw,Takht-e Tavoos,Persian/Iranian,4.5,125,M6H 1B5
26390,wSojc-y-d7MWiGWdy8deCg,Barque Smokehouse,Barbeque,4.0,483,M6R 2M3
26391,e41TP5cXZqSrz50xCBJqZw,Insomnia Restaurant & Lounge,Lounges,4.0,923,M5S 1Y6
26392,XrcB7Of1KfHlkeXYpHLIrw,Tibet Kitchen,Himalayan/Nepalese,4.5,246,M6R 1A6
26393,kOFDVcnj-8fd3doIpCQ06A,Mildred's Temple Kitchen,Breakfast & Brunch,4.0,905,M6K 3S3
26394,fN_I3jP7RD2llubTvhXtKQ,Good Fork,Breakfast & Brunch,4.0,336,M6K 1T5
26395,-ltD-dHqdZ5-wjAMKYa6Ng,La Bella Managua,Latin American,4.5,226,M6G 1M5
26396,MS-hfug4QDXqb_Mws3qlzA,Grand Electric,Bars,3.5,684,M6K 1L4
26397,ww_MXl-qDLeYdYTZZ9KWbA,Pho Linh,Vietnamese,4.0,217,M6H 1B6
26398,3glVZZh_vyZH1VvPU0307A,Enoteca Sociale,Italian,4.0,301,M6J 1X7
26399,q9_gLvTNf11etVxbH7JY0Q,Yasu,Japanese,4.5,364,M5S 1G4
26400,Yl2TN9c23ZGLUBSD9ks5Uw,Byblos,Mediterranean,4.5,797,M5V 3M2
26401,3uIXuw878fNjxZ2Li1diFg,The Hogtown Vegan,Vegan,4.0,404,M6H 1M3
26402,B5JCODx4728Ce2Qca1NFHw,Hanmoto,Japanese,4.0,212,M6J 1X4
26403,Da6eZFThE9xanUAGNpZxAg,Nuit Social,Cocktail Bars,4.5,208,M6J 1J5
26404,RtUvSWO_UZ8V3Wpj0n077w,KINKA IZAKAYA ORIGINAL,Japanese,4.0,1628,M5B 2A2
26405,xwmwTpzw9XSwK-UT5Ka3HQ,Bellwoods Brewery,Breweries,4.0,334,M6J 1R5
26406,aLcFhMe6DDJ430zelCpd2A,Khao San Road,Thai,4.0,1566,M5V 2H5
26407,fh8a_k9oslEDSHbmJLzUrQ,Kekou Gelato,Ice Cream & Frozen Yogurt,4.5,446,M5V 2A6
26408,ZumOnWbstgsIE6bJlxw0_Q,Jacobs & Co. Steakhouse,Steakhouses,4.5,546,M5V 1K4
26409,HHvO4MgBFabsmlInou6viQ,Le Baratin,French,4.5,98,M6K 1T8
26410,B70iTJjcPkuYn8ouUewWgw,Gusto 101,Italian,4.0,986,M5V 2N3
26411,H9pG0BNhqID2MTj8KnY3jQ,COO Café Bread or Rice,Japanese,4.5,85,M6H 1M4
26412,mZRKH9ngRY92bI_irrHq6w,Richmond Station,Canadian (New),4.5,773,M5H 3W4
26413,h_4dPV9M9aYaBliH1Eoeeg,Wvrst,German,4.0,791,M5V 1M5
26414,nHFJtud7jWZhM9dHQ1eIRA,Buk Chang Dong Soon Tofu,Korean,4.0,450,M6G 1L3
26415,rfgln6-7WFCu7S7fOoqMdA,Loga's Corner,Himalayan/Nepalese,4.5,135,M6K 2V5
26416,k6zmSLmYAquCpJGKNnTgSQ,The Stockyards,American (Traditional),4.0,724,M6C 1B2
26417,yQS7bWaBhhGZJ1zeXku4yA,Imm Thai Kitchen,Thai,4.5,111,M6G 1B7
26418,FfJD4vO-iYUL2Kr0WWzNYg,The Caledonian,Pubs,4.5,139,M6H 1A2
26419,UDk7qUVIetK3Y3NuARguqg,Banjara Indian Cuisine,Indian,3.5,418,M6G 1L7
26420,f5O7v_X_jCg2itqacRfxhg,Sansotei Ramen,Ramen,4.0,872,M5G 1Z8
26421,snw9iNNLpFYZeHotW00uVA,Lee Restaurant,Asian Fusion,4.0,637,M5V 1M5
26422,zfQ855VX3SMA_54oVSN5Cw,Fresco's Fish & Chips,Fish & Chips,4.5,356,M5T 2L4
26423,eD-XLSo-j8uIoTnIlrG8YA,Juicy Dumpling,Dim Sum,4.0,486,M5T 0A1
26424,7DW2fsInJRfOHMTj2Z6fJw,Brock Sandwich,Salad,4.5,102,M6H 1N5
26425,EEIz44ewHhOKmfTloAK13g,Alo Restaurant,Bars,4.5,292,M5V 2A5
26426,cj_9eTPR0JBqk9qt2VmzFw,Hodo Kwaja,Bakeries,4.5,222,M6G 1K9
26427,pSMK_FtULKiU-iuh7SMKwg,Blaze Pizza,Pizza,4.5,528,M5B 2G9
26428,OBPiT9OyFDaTfaLRwfqlSg,Kitten and the Bear,Coffee & Tea,4.5,90,M6J 1Y5
26429,VRwT0pscR5vESCrAnUpNwQ,Wilbur Mexicana,Mexican,4.0,566,M5V 1M3
26430,hDy-uY7Vy_TZdGBzw59lhA,Saku Sushi,Sushi Bars,4.0,493,M5V 2B2
26431,Uq-GOs9_IqweUsB5MdII9w,Emma's Country Kitchen,Breakfast & Brunch,4.0,394,M6C 1B6
26432,YHubCF0Ua0uC6HC2tm-arQ,The Federal,Breakfast & Brunch,4.0,159,M6J 3L5
26433,0a2O150ytxrDjDzXNfRWkA,Miku,Japanese,4.0,778,M5J 2R8
26434,3-A-wVAkoyz39nSHaExpLw,The Lockhart,Bars,4.0,160,M6J 1Y8
26435,9xdVIIzHp12Zrox5aFaaHA,Pizzeria Defina,Pizza,4.0,133,M6R 2M6
26436,Qmwfg-PtYuCo5Q_IwcA_HQ,JaBistro,Japanese,4.0,528,M5V 1V6
26437,b7wUWVV01xaa7E0FUNMDiw,DaiLo,Chinese,4.0,278,M6G 1A5
26438,eoG9zP7xxsDHVM0kJYrvkw,The Shameful Tiki Room,Tiki Bars,4.0,219,M6K 1L7
26439,eKznX8VTfcQrjCqXpeobiw,Rasa,Canadian (New),4.5,265,M5S 2K8
26440,O-b5osM0NO4f31dp6_DatQ,Nadege,Desserts,4.0,412,M6J 1G2
26441,bbSb-uviEUNlCw1bitAmQg,Baddies,Coffee & Tea,4.0,90,M6H 3Y9
26442,IfUkm42SB9D0m_ZbkQ711A,The Fish Store & Sandwiches,Sandwiches,4.0,144,M6G 1B7
26443,JMiaNitMzMbJm6Kh0RbT5A,Canoe,Canadian (New),4.0,665,M5K 1H6
26444,41o1FUbCYKJv2djtnlkzlg,Bar Raval,Spanish,4.0,274,M6G 2J3
26445,47wBHgBwQ8_70sjmXow_1g,Her Father's Cider Bar & Kitchen,Gastropubs,4.5,157,M5S 1G7
26446,YkdEIDQkn7osX5xW584WMw,Death in Venice Gelato,Ice Cream & Frozen Yogurt,4.0,98,M6J 1Y5
26447,tHlJKmUECTlj2amcGG0TOQ,Bobbie Sue's Mac & Cheese,Comfort Food,4.0,123,M6J 2Z7
26448,Ae4ABFarGMaI5lk1i98A0w,Himalayan Kitchen,Indian,4.5,118,M6R 1A1
26449,mzREMIknfmagJugibXrCsQ,Pho Tien Thanh,Vietnamese,4.0,398,M6J 2Y9
26450,XZxJ4fG-4a3PP9VP5jvDWw,Mother India,Indian,4.0,195,M6K 1M2
26451,AUv2UoAAi7VASJ6VK5lOlw,Kensington Market,Farmers Market,4.5,267,M5T 2K2
26452,c35qzLN6ItDpVIoj2uQW4Q,Ravi Soups,Sandwiches,4.5,358,M5V 1R1
26453,VEMX1R4xtF5AXwKlNMyDVg,High Park,Parks,4.5,141,M6P 3K7
26454,_T7f2wUgNlJqxsR-cR89SQ,Scaramouche Restaurant Pasta Bar & Grill,French,4.5,294,M4V 2L1
26455,TR0-w6VoZDAdvFQiq7P2Ug,Millie Creperie,Creperies,4.0,363,M5T 1L8
26456,m3U4Pey_Yr0jgJb8MHfy5g,Rasta Pasta,Caribbean,4.0,328,M5T
26457,Gc8xWVpbUlBYHAoOT9MTyQ,La Cubana,Cuban,4.0,212,M6J 2Z4
26458,mBOIef7a4hONEbSi_ai8Bw,Beast Bodega,Canadian (New),4.0,403,M6J 2H1
26459,xvp1GmKW-LAllqL5IYw2ew,Outpost Coffee Roasters,Coffee Roasteries,4.5,73,M6P 1A4
26460,a-Mo7Ipu_c5y21mmg0-F7g,Agio,Italian,4.5,175,M6E 1C5
26461,SW6ZQk22G1_CV81_gfnvNQ,La Carnita,Mexican,4.0,491,M5S 2K2
26462,mw69E3vLAbN-ra92f5Y8ZQ,Black Cat Espresso Bar,Coffee & Tea,4.5,51,M6H 1B3
26463,qLCrPakPU9uArigtDu-KiQ,Uncle Mikey's,Korean,4.5,42,M6K 1T9
26464,q7MorRPzU_J-iekeDKUKgw,Reposado Bar & Lounge,Cocktail Bars,4.0,137,M6J 2Z5
26465,L82O1ZFFQfjJxF0_PYWPnA,Guu Izakaya Toronto,Japanese,4.0,129,M6K 1L4
26466,JEXasd9XUHFbt_fIdmdK8g,La Banane,French,4.0,128,M6J 2Z8
26467,U4iqELk1IiqARpk5uJJOZg,Eva's Original Chimneys,Desserts,4.0,285,M5S 1X8
26468,dy0O7DaSUd49NZWSEtvz_g,Foxley Bistro and Bar,Asian Fusion,4.0,131,M6J 2Z8
26469,bRntmjztJ4dFDA_LYiEECw,Snakes & Lattes Annex,Bars,4.0,333,M6G 1K4
26470,y769FA7VJOW4QQYdYlR62A,Levetto,Italian,4.0,229,M6J 3S7
26471,-9dmhyBvepc08KPEHlEM0w,CN Tower,Landmarks & Historical Buildings,4.0,781,M5V 2T6
26472,Fx5haZv9PP3E7Ljp-h7B1Q,Eggspectation,Breakfast & Brunch,4.0,664,M5G 2C9
26473,oZP0Ynj-yHUxJUmY7-HaUA,Rustle & Still Café,Coffee & Tea,4.5,113,M6G 1K6
26474,McVmSLVRJBDWIuQO7D6GJg,Soos,Malaysian,4.0,159,M6J 2Y7
26475,lVVJMvqu4LXL5rBqjO6eqg,Tofu Village - House of Soon Tofu,Korean,4.0,187,M6G 4B9
26476,imDp2s4TANwV39FfYXTAEA,Bar Sybanne,Mediterranean,4.5,82,M6J 2Z8
26477,ixfpsy7M6vLAe0Xf-EWH4g,Wallace Espresso,Coffee & Tea,5.0,36,M6H 1V6
26478,4m_hApwQ054v3ue_OxFmGw,Patria,Spanish,4.0,488,M5V 1L7
26479,c78Pat78fVUBFPXYeVvbaQ,Oddseoul,Korean,4.0,306,M6J 2Z4
26480,XYIPXJ9parr9FtvvcGI1SA,GB Hand-pulled Noodles,Chinese,4.0,535,M5G 1C9
26481,i_V36U612XnJ5SJAE1OPWw,Apiecalypse Now!,Pizza,4.0,198,M6G 1L5
26482,z_twvOBwyGNbuxJhsiJofg,PG Clucks,Sandwiches,4.0,169,M6G 1B4
26483,RrqcZLX05djKo1GVLMXMDQ,Korean Village Restaurant,Korean,4.0,333,M6G 1K7
26484,saijdv-vXJrvsCfvr7SZOw,Katsuya,Japanese,4.5,417,M5B 2M2
26485,-ICGmF2qUVKdvOehVNgPbg,Lamesa Filipino Kitchen,Filipino,4.0,352,M6C 1A9
26486,HUYEadSbGSQNHXFmT2Ujjw,Manpuku Japanese Eatery,Japanese,4.0,472,M5T 2X4
26487,uPa5hrWmHm0n1l4MSyVMGQ,Aloette,French,4.5,234,M5V 2A5
26488,3YKV1eralyrKQqoWOTJMDA,Giulietta,Italian,4.0,86,M6H 1A5
26489,fyekfJA4hXNgMQ09HL9WIA,Famiglia Baldassarre,Italian,4.5,49,M6H 4H1
26490,i--dxuKd_6Dx7mwgQ5nl-g,School Restaurant,Bakeries,3.5,568,M6K 3E1
26491,bYpvggRwXGo633zikMOANw,Communist's Daughter,Bars,4.0,100,M6J 1X3
26492,7qHU_Zh5qEJP3DaaBHqWBg,Saigon Lotus,Vietnamese,4.5,183,M5T 1K6
26493,DE89UdHFMCN6DtYWZuer5A,Hokkaido Ramen Santouka,Ramen,4.0,849,M5B 2C8
26494,ICFYlS9nwsoAyaiRXMu9tQ,Fuwa Fuwa Japanese Pancakes,Desserts,4.0,352,M5S 2N5
26495,gtcsOodbmk4E0TulYHnlHA,Northwood,Cafes,4.0,114,M6G 1M1
26496,zNL9Ajmn3gHUk__kpX7aIg,Cinco Mexican Restaurant,Mexican,4.5,65,M6R 2L2
26497,RNvVqnX-BLyT4Oe6FIyeJQ,Soma Chocolatemaker,Chocolatiers & Shops,4.5,204,M5V 1K4
26498,ZdaZwXC0FByDY3EwNELphw,Union,French,4.0,213,M6J 2Y7
26499,ajHLLUe-A9dTd7WyU12XZQ,Madras Masala,Indian,4.0,145,M6G 1L7
26500,5hTskC8JrA2zA0mYaYEZpg,Otto's Bierhalle,German,4.0,176,M6J 1H3
26501,BrGs6OGqqtKqaLuxoMySBg,Hanabusa Cafe,Desserts,4.0,282,M5T 2K2
26502,b4LmLgVdbhM-nc1IZc5Weg,Rodney's Oyster House,Seafood,4.0,385,M5V 1K4
26503,nu-DHeDtxnOW5vYj93dGPQ,The Lakeview,Diners,3.5,395,M6J 1X2
26504,ttuEwktrkmh3TUlSFPZqAA,Banh Mi Boys,Vietnamese,4.0,486,M5B
26505,Nq0UHjD_cKW9UbIJplQf_g,Pow Wow Cafe,Canadian (New),4.5,140,M5T 2L4
26506,M8S7poDhCIzqQx1--GB-ww,La Cubana,Cuban,3.5,214,M6R 2M9
26507,IhM1UBvAMM5Fia4f_v1wdQ,El Nahual Tacos,Mexican,4.5,118,M5S 1X2
26508,7cMnc_zSPenfSQa9_199CA,Bloomer's,Bakeries,4.0,139,M6G 1M4
26509,WlkOFaqRL5vtYZZ7fl4x1Q,Three Speed,Bars,4.0,119,M6H 1M9
26510,MH4xIHZ5-ajRMW3ZhUvtxA,Dolce Gelato,Ice Cream & Frozen Yogurt,4.0,133,M6G 1B9
26511,KpEu3vvj1ruoID0T3lmD4Q,Mira,Peruvian,4.5,223,M5V 1E3
26512,_cjPEH9wXhKS-HQe_U3M4Q,Le Sélect Bistro,French,4.0,425,M5V 1E3
26513,fGurvC5BdOfd5MIuLUQYVA,Dumpling House Restaurant,Chinese,3.5,588,M5T 2E7
26514,-eJmNm0j12v1wuyIkfj7yQ,Honest Weight,Seafood,4.5,123,M6P 1Y3
26515,BWCfyBdnTvuXp6A_8wt8cA,Ikkousha Ramen,Ramen,4.5,225,M5V 1Z4
26516,RyDiwx4xD3Lx8sWHx1aFlQ,Smoque N' Bones,Barbeque,4.0,380,M6J 1G4
26517,G9jwU3O0HOXTHt43eJi2mg,Imanishi Japanese Kitchen,Japanese,4.0,91,M6J 1Y1
26518,4Jscimulh38Rq2hOgjb2Hg,Strange Love,Coffee & Tea,4.5,175,M5V 2K2
26519,D-8yidw7FLKKQpciKJSd2g,The Burgernator,Burgers,4.0,341,M5T 1M5
26520,KWojrEKjUqHCRI5HO7pB4g,AGO - Art Gallery of Ontario,Art Museums,4.0,230,M5T 1G4
26521,3XVAfJQdX327pqNZg5KV5g,Bazara Asian Cuisine,Asian Fusion,4.0,113,M6J 2Z7
26522,y-Iw6dZflNix4BdwIyTNGA,Indie Ale House,Breweries,4.0,246,M6P 1Y9
26523,lDpVyjENOz_qbxbRoyBi8w,Black Camel,Sandwiches,4.5,340,M4W 1S9
26524,qIbv9W83eceDWbb24-8Elg,Moliceiro Restaurant,Portuguese,4.5,64,M6J 2Z8
26525,F_oPMHJrH42R67xp5eKtQA,Yummy Korean Food Restaurant,Korean,4.0,244,M6G 1K7
26526,5AabBubhVCZXHmBBuibFtg,Arabesque Middle Eastern Foods,Middle Eastern,5.0,27,M6H 1A9
26527,7HrCELR6uv2HkgL7aT_hcQ,Chiado,Seafood,4.0,116,M6H 1A3
26528,FML0YqZ7dLBBC3Suap4_4Q,416 Snack Bar,Tapas/Small Plates,4.0,318,M5T 2R7
26529,rxA9c0_XObabVL1WCTA4FA,Sneaky Dee's,Tex-Mex,3.5,441,M5T 1T1
26530,O_UC_izJXcAmkm6HlEyGSA,Playa Cabana,Mexican,4.0,431,M5R 1V4
26531,o6Yor6ofIw2TqM3mN28Kzg,Tacos El Asador,Mexican,4.0,292,M6G 1L2
26532,ocLnCE2E29j-CoBQj1yaSA,Cafe Landwer,Cafes,4.0,329,M5H 3B8
26533,gAxeeJKwJtxp3uH9zUQ2aQ,A-Game Cafe,Cafes,4.5,92,M6J 1V2
26534,5JW08_RL9K60Ubo8-8lyVg,Skippa,Japanese,4.0,81,M6G 1H8
