restaurant_id,name,category,ratings,review_counts,zip_code
c_gwmljpYmzUMlEC38N95w,European Patisserie,Desserts,4.0,7,M9A 1B9
YxWLkQO8iVdLq4iw1uVLYg,Ontario Fresh & Tasty,Delis,5.0,4,M8Z 2S6
lbpiU7avxsz2LtEevmQ-Ug,Java Joe,Cafes,3.0,12,M9A 3L8
YjyQlqHoB3Q9ysJGXiJuLA,BATL - The Backyard Axe Throwing League,Axe Throwing,4.5,46,M5A 1A9
EK38MXW_OsC5CZVvIZodIw,Fugo Desserts,Ice Cream & Frozen Yogurt,3.5,273,M5G 1C8
td9FZybutwNG7DgocHCiXA,Lai Wah Heen,Dim Sum,3.5,210,M5G 1R3
QX5Y_BIxlMG3B3vV1zx1Gw,Cherry Street Bar-B-Que,Barbeque,4.0,157,M5A 3L3
sRdtwkUUfLqwmRGoMtguvQ,Nathan Phillips Square,Landmarks & Historical Buildings,4.0,80,M5H 2N1
kxo3Zz_JIEUGkJHl9kUiKg,Bymark,Canadian (New),3.5,173,M5K 1M6
kemSq9mBxmPaKHQrUXPJ_g,Kupfert & Kim,Vegetarian,4.0,128,M5X 1C7
t41_VSBs7akY2POWNtzqxw,Gyugyuya,Japanese,3.5,215,M5G 1C7
rhyjGfqYlCJoi8Zeulg6QA,Kimchi Korea House,Korean,3.5,263,M5G 1C6
0J_NiF5Lb0bFM5v6ZY-uGw,Zet's Restaurant,Diners,4.0,395,L4V 1Y4
0C6uuZBD7xKS-uucgwoyQw,The Mission Eatery,Cafes,4.0,40,L4V 1T1
xjpYR4BxVpVob-DYD7y_ug,Mill Street Brewery,British,3.0,107,L4W 1S9
gVj_DdvHzbO8wosBMaWWuA,Nobel Burger,Burgers,2.5,144,L5P 1B2
SbqlNhbtfW6Wyj61vyWxUg,Boccone Pronto,Coffee & Tea,2.5,106,L5P 1B2
rGCDSZczGBSdLN9wiz0iXw,Apropos,American (Traditional),3.0,73,L5P 1B2
wcA9l9NQ_Pkrl4qPyDtH7w,Twist By Roger Mooking,Caribbean,2.5,95,L5P 1B2
30Oz53-5jRn2A8ELUk1vrg,Plaza Premium Lounge,Airport Lounges,3.0,45,L4W 1S9
toMdalF88QOjfb6yqftRdA,Plaza Premium Lounge,Airport Lounges,3.0,29,L5P 1B2
9n8jDTvkOjoH3fD_Y9KC1g,Urban Crave,Canadian (New),2.5,71,L5P 1B2
Ha_3Kyq7ka0X3Qi5-skCQw,Caplansky's Delicatessen,Delis,3.0,50,L5P 1B2
K5NLWFM5RP5HIM0jbZC2xA,Plaza Premium Lounge,Airport Lounges,3.0,30,L5P 1B2
1mHcIfWIUO1i6K9st5atdA,Bliss Restaurant and Bar Hilton Airport Toronto,Italian,3.5,13,L4V 1N1
R7qr0nUJiVcpBgaQTAywMQ,American Airlines Admirals Club,Airport Lounges,2.5,32,M9W 5N4
gKVKC8ag5_AtivJMlcQtEg,Tim Hortons,Donuts,2.5,36,L5P 1B2
gSEfef7CBFHBe3R7J37_3w,Pizza Hut,Pizza,2.5,7,M9W 4K3
eGm4n39HopZUxZnvG0UE4w,Wendy's,Burgers,3.5,3,M9W 4K5
Q-0jIflUKM4BTKVlcPDa6w,Air Canada Cafe,Cafes,5.0,3,L4W 1S9
3PsFW-RDk24t452Mns9wDg,The Burger Federation,Burgers,3.5,12,L5P 1B2
h-TwctLf6mC4nEf88mebww,Starbucks,Coffee & Tea,2.5,25,L5P 1B2
Edr6SafmQrZa6CcFuItoqg,True Burger,Burgers,1.5,68,L5P 1B2
9JHE3xlMs17qVBZTcdddhQ,Alaruba Restaurant,American (Traditional),5.0,1,M9W 3P4
AugES7qM5AjBTyrvZ24bnA,Gryf Delicatessen,Delis,5.0,1,M9W 1N7
tMrkIjj4fSN91d25Ru-SVQ,Living Well,Caribbean,3.5,3,M9W 3W7
QMq_NhuroFHjauucOj_RYA,Fionn MacCool's,Irish Pub,2.0,35,L4V 1W1
CvIcDNGBMQDRfA1zpGmQfg,Tim Hortons,Cafes,3.0,14,
HMdRgYAH68iJ7Xq54g13lQ,Freshii,Salad,2.0,31,L4W
I3NHCauE2e39FrkDfj3YvQ,BAR:120,Canadian (New),2.5,19,L4W 1S9
CjbS1Y4leBnKmtvslg5UnQ,Harvey's,Burgers,2.5,15,M9W 1J1
caAANdFlQipZGQM-jgcrYg,Charleys Philly Steaks,Steakhouses,4.0,3,M9W 6K5
SYIzFLC5i8eCwSnhTLbIaw,Bistro West By East,Canadian (New),3.0,10,M9W
g_EW5ivwaMix0KGJX8KydA,De Karibbean King Eatery & Bakery,Caribbean,5.0,2,M9M 2C6
GA7lFdaMieo2TIMDaIr5NA,Morning Roast,Coffee Roasteries,5.0,2,M9W 5X6
k5WJVoO5WIv8XWjKTJ6vTA,Corso,Italian,2.5,24,L5P 1B2
8qNSDMI-Joruktx7kHZVfQ,JP's Grill & Bar,Bars,3.0,5,M9W 5B2
_pB9835LgzF1fSXciADWzQ,Autentica Foods Empanadas,Restaurants,3.0,5,M9L 1Y9
00BHqa91AXz20Ca5k-Peiw,Dosa Darbar,Indian,3.0,5,M9V 1A8
vB_sitt5yGyrHBOT06HtmA,Smashburger,Burgers,2.5,15,L5P 1B2
o5ViSC5LujGuV7PTDUaSrQ,Mary MacLeod's Shortbread,Bakeries,4.5,3,M9W 5R7
rKl9yHz4LmQzD70yXBaRlg,A&W,Fast Food,3.5,8,L5P 1B2
HC8hCn9rJB5EEgiNHpb6WQ,El Catrin Taqueria,Mexican,2.5,16,L5P 1B2
rDpX16jDGa4YGiycpToPCQ,Autentica Spanish Food and Empanadas,Spanish,3.5,4,
2Z3F0G9UXDsX0fRU9BDoqA,McDonald's,Fast Food,1.5,9,M9W 4K5
n8jmLxbnoOE6zE5TkNHNOQ,Starbucks,Coffee & Tea,2.5,20,L4V 1E8
klfds_dA25_VeKFuW5o9Xg,Wenona Craft Beer Lodge,Bars,4.0,45,M6H 1M3
27vF5LESbv4kFQfHZUDCnw,The Tempered Room,French,4.0,67,M6K 1L7
rnt5e8kC0uZblB7csLzYZQ,West Toronto Rail Path,Local Flavor,5.0,7,M6P 3T6
e1jI2-vU1fd4UKpyogtxuA,UB Social Cafe & General Store,Cafes,4.0,12,M6P 1Z4
CfxikFi4mOK7vHc5BqCuLw,Bairrada Churrasqueira Grill,Portuguese,3.5,21,M6N 1K9
DMHG7FPb5sNZ-ccpjswgfQ,Coast Cafe Bar,Italian,4.5,10,M6P 2A1
PPDW3gtt0JojgXNYcSH1GA,A+ Sushi & Bibim,Japanese,4.0,52,M6K 1L8
4eqHtgdXEPG6V-Jzy0MhKw,Miss Things,Cocktail Bars,3.5,141,M6K 1L6
ke2VvoVX_aVJXqZLBAsEtA,The Black Dog Pub,Gastropubs,4.0,57,M1C 2P6
ZXw86gdvnaRkoq9F6q2uNg,Shawarma Queenz,Middle Eastern,4.0,27,M1C 2L5
kukAC7aIGvS-7JiS-_pSiw,Simply Frosted Cupcakery,Desserts,4.5,25,M1C 3B2
BlWPjh2WuvQSlmYmgFsylg,Azumi Sushi,Japanese,4.0,36,M1C 3B2
-FXxZWNlJ21jQKjc9UlHJg,Port Union Bakery,Bakeries,4.0,25,M1C 2L3
y7cjtSgfbAOj9iyX0-KmIg,EGGcellent Diner,Breakfast & Brunch,4.0,19,L1V 1A3
7fckry9Pw2tWXESpGJBtqg,Thai Square,Thai,3.5,25,M1C 2G5
VutzmcU-hZt_WfgMkEuiFA,Pasta Tutti Giorni,Italian,3.5,18,M1C 3P2
FWRtx_h3plgIq-9pucg_9w,McDonald's,Fast Food,3.5,12,M1B 5S3
ByrCxrmu7uqgRwnA4mi76Q,Wow Wing House,Chicken Wings,3.5,14,L1V 0B2
ZSm9XewMhzA3tTV_OJnMCA,The Fox Goes Free,Pubs,3.5,13,L1V 1A1
7NRjK6CpRn69OWPXhACWyw,Starbucks,Coffee & Tea,4.0,10,L6B 0P2
1x1iWOkPZ44ETS_2uspuzw,Town Wings,Chicken Wings,3.5,13,M1C 2L3
WwGL_VJg2A3uLbqbpzkwjQ,Bruno's Signature,Delis,3.5,16,L1V 1A3
gdJy06dAdQs8qdPUtpOCCw,Mr Beans Coffee Company,Cafes,3.0,21,M1C 3B2
-9f4nwpQz8LbQQhadj4jnA,Harp & Crown,Pubs,3.0,15,L1V 6Y9
XWAMRmbPPY09KHppANQO9w,Pizza Pizza,Pizza,3.5,4,M1B 5R5
w6uPPHbImRmKlVfXgzB5HA,IceTales,Ice Cream & Frozen Yogurt,4.5,3,L1V 6K4
rGcdARvFrUpwkDzIWlgPPA,Nadi Halal Kebab House,Kebab,4.0,4,M1B 5M5
8szEgW457awTOHRnKeAqOw,Patty Stop,Caribbean,4.0,8,M1C 3B2
Osajpu52xFzvMDQoUtuJBg,Smoke's Poutinerie - Toronto Zoo,Poutineries,2.5,4,M1B 5K7
2zmsElyBgX5MT7dWoxsQlA,Paul Wong's Fine Chinese Cuisine,Chinese,3.0,12,L1V 6K4
j08aXohDH3rlNZH_uoZPrg,World Famous Pizza,Pizza,4.0,3,M1B 0A7
zGC6ZcPYtzX_kE2AZx4ObA,Terra Lumina,Amusement Parks,4.0,1,M1B 5K7
yZYjAIrAObzD3wn2zlFeeA,Meena's Fine Foods,Indian,3.0,4,M1B 4Z4
O9vgA3IC9xDVB_aiZJYDXA,Hot Wings Burritos & Wraps,Mexican,4.5,3,M1X 0B6
1Nb5WCFOzHH0_IRdcn-2Nw,Bread Master Bakery & Deli,Bakeries,3.5,3,M1B 4Y7
MZE2xQH5eU-VcUqqMzzi_w,Zaitoun Kabob,Halal,5.0,2,M1B 2W4
1ojeNI9mlgKku1qMRpuMOA,Hong Food,Asian Fusion,3.5,3,M1B 4Y7
TMSg1iXVUFQaJWL_VEfRdg,Cedar Brae Golf Club,Golf,3.5,4,M1X 1N6
4NQJBo8IDSd5kNO5i3e61w,Rajin's West Indian Take Out,Middle Eastern,3.0,5,M1B 2G5
Lq4kShxJJSF9diqcnZeb2Q,Wendy's,Burgers,2.0,5,M1B 6A3
G7fd8-0M-s9rsQSzqOI6ug,Fresh N Hot Pizza & Chicken,Pizza,4.5,2,L1V 6T7
ya6fmzM0BBbZZQ9NfmvEQw,Free Topping Pizza,Pizza,4.5,2,L1V 6K4
A-2rj2poYBBjtenXSzKsyg,Spade Bar & Lounge,Lounges,3.5,6,M1V 5G2
5__mN1wisQi_pAjFY5-9nA,Charley's Caribbean Cuisine,Caribbean,2.0,7,M1B 3A4
_i2KbUK_m3A_2A7ySXYJJw,Tim Horton's,Coffee & Tea,2.5,7,M1B 5S3
PsD5WYnNTAYfKQbOg9EgSQ,Tim Horton's,Cafes,2.0,7,M1B 5J3
z6aHIaEM8WWxncbn5nYtXA,Popeyes Louisiana Kitchen,Seafood,2.5,5,M1B 5V1
8GcRiV3Eev48SINIeW6T1A,Mr Sub,Sandwiches,3.5,4,M1X 1E6
Szb2I5CMW-vndUF_KS8H2A,Wild Wing Boxgrove,Chicken Wings,2.5,14,L6B 0P2
Sezj70iiLc_Zl_-Eyr2eXg,Harvey's,Burgers,2.5,9,M1B 2W2
MKSHe4r24hehaKT7JbJulg,Chou's Garden Restaurant,Chinese,3.0,3,M1B 3H1
xhF5BMzQL5y4qd1g_aAelA,The Six Social Lounge & Grill,American (Traditional),3.0,6,M1C 1B6
z9z4KTPKEWbw8qWCXPAUjw,Highland Harvest,Coffee & Tea,5.0,1,M1C 1B6
lQkEZWGyxyTRv6ifcGhkjQ,Pizza Nova,Pizza,4.5,2,L1V 1A2
nr46xmnizEN6jYXq-8GJpA,Markham Green Golf Course,Golf,4.0,3,L3S 4B7
LuxAYSafulewOAB6AGZBSw,Kathryns Grill And Bar,American (Traditional),2.5,5,L1V 6K4
fwfiMV0d9s0GMIPDLFszAA,Zesty's Chicken & Pizza,Pizza,4.5,2,L1V 0B2
HNlawtaYv1E4zJlW-q2XdQ,Shawarma Twist,Middle Eastern,2.5,9,M1X 0B6
vnT587fDqnKbSOIXBU6R0w,Pizza Pizza,Pizza,2.5,3,M1B 4Y7
-dy1d0ohs4D8qkJoenHNJA,Tapp's Bar and Grill,Sports Bars,2.0,7,M1B 1T1
VIbJ9kOKBruQItSHJUJ_hg,Pauline's Roti & Pelau Shop,Caribbean,3.0,7,M1B 1N1
2C22dk5CPuVrv2C-ryA_Rg,Stella's Cakes,Bakeries,5.0,1,L1V 4W1
eEXR-P0c1x_Op1gV2YVYuw,Fusionbites,Pizza,3.0,4,L6B 0S2
8OyEa0ArJe8r9CDAFmCUWg,Mcdonalds,Burgers,2.5,3,M1B 3C3
Dn5Yo1yPKabDNEugy8mWcw,Colonel Danforth Park,Parks,5.0,1,M1C 1P8
t3sJQZQJomecZBkKpu-W9A,Pizza Nova,Pizza,3.5,4,L6B 0P2
ZpnaufXYtGqUWgv360Bmjg,Remington Parkview Golf Club,Golf,4.0,2,L3S 3J5
Oduh6T99XI7sYzQLSJk38g,"Suzanne K. Eschenbach, Md - Maimonides Medical Center",Fast Food,3.0,2,M1B 4Y7
D7e2XRgGYyK3PDU5NF0hmA,Valley View Park,Parks,4.0,1,L1V 6M9
WICasJLLSMF42A69C3CW9w,Tim Hortons,Donuts,3.5,2,M1X 0B6
vT0UfceGL-_cinM-hd2B0A,Stag's Head,Bars,2.5,7,M1B 2C6
-IOrGicnq-tI5kKyb7zpCg,Royal Canadian Legion,American (Traditional),3.5,2,M1C 2J2
L7fpE0LYFKS26mcsZvgrXw,Crown Pizza,Pizza,2.5,6,M1X 0B6
ZGj-IWI9RUV5zSg0XhnTwA,Gino's Pizza,Pizza,2.0,4,M1B 5M5
Z9aPsQIZXPSEuiKY2S3dDQ,Tim Hortons,Coffee & Tea,3.5,2,M1B 5N1
Up-3LIkNPOAR0rXpn4tJZQ,Roti & Pelau,Caribbean,3.0,2,M1B 1K1
qKO0pk4-dnzW6-_dNicvyw,McDonald's,Burgers,1.5,9,M1B 2W4
EYMbDz3nyLDEGsEvhr-jxA,Footprints Resto,Caribbean,4.0,1,L1V 6K4
Vr-vDFxeh3ZekbDsUoiCGA,Hong Wang Takeout,Dumplings,5.0,1,M1H 3J1
p5cnaEIowlS-qkXGRzT7AQ,Taco Bell,Mexican,1.5,6,M1B 4Y7
416PofBnxY9lgjaU_EgisQ,Double Double Pizza Chicken,Seafood,3.0,4,M1H 3E2
XPko0ETyueqQnME0bbON9Q,Popeyes Louisiana Kitchen,Fast Food,3.0,3,M1B 2W2
n9pLt-YKmZlNCnkxKmCiCg,Flame Shawarma & Grill,Breakfast & Brunch,3.0,1,M1B 4Y7
dMoig8l77WHcyAQaBL1IWg,Flavours,Caribbean,2.0,2,M1B 4Y7
co5hjIlfifQ8fptHCHO9RA,Popeyes Louisiana Kitchen,Fast Food,2.0,9,M1H 2V6
ribElgKLDWvpSOqFeJx_-w,Subway,Sandwiches,3.0,1,M1B 4Y7
bD3r0YLPNoEYsDaPCQwkVA,Popular Pizza,Pizza,1.5,7,M1B 1H9
vo5ik86xMaMfw3_sCp_dGA,Yaarl Cake House,Bakeries,2.5,3,M1X 0A4
D9FMokk6QdETWpS9uTNCRQ,KFC,Chicken Wings,2.0,2,M1B 4Y7
vx8u8LzslUEy3mFdmHl7iA,Subway,Sandwiches,1.5,2,M1B 3A4
zwANZuuXMSgBR5UXu19UBw,Tim Hortons,Cafes,2.0,5,M1S 4A4
5bgugj_b3WDb2q-8UFT3iw,Sweet Caroline Café,Bakeries,2.5,3,M1H 2Y9
-OncGMvvHP-t1rjZ2IB0Ww,Subway,Fast Food,2.0,1,M1B 5N6
6QlJ-IuMdPu1qYy_gAXeUw,subway,Sandwiches,2.0,3,M1E 4B8
Do24u1eUUsn-BzqXwzHUfg,Pizza Pizza,Pizza,2.0,3,M1B 1K1
XPHG8LxLmHRxOb7GmIM-RQ,Subway,Sandwiches,3.0,1,M1B 0B6
7bw_ThePHbvhT9TNFg37lg,Tropical Nights Roti House,Caribbean,2.0,1,M1B 3A4
RnFuYxZSZzuAJSSEBFj7Mw,KFC,Chicken Wings,2.0,5,M1S 4N8
Pvz6s-Yozj7Iyuui3D3Wqg,Hero Certified Burgers - UofT - Scarborough Campus,Burgers,2.0,2,M1C 1A4
MfX0aY73syfB_3hAq6C8RA,Burrows Hall Park,Parks,3.0,1,M1B 1N1
a76gi7fUciUykqFPVsAHhQ,Tim Horton's,Coffee & Tea,3.0,1,M1H 2Y6
BTIygg7cruF7M7vNkSQHcg,Joy's Cakes and Sweets,Desserts,5.0,1,M1B 2B2
h4CTDDWbrTEs56fv5P3fTg,Mr Sub,Sandwiches,1.0,5,M1B 5S3
IZDqwAC85mnKMmEzP6RRhg,Tim Horton's,Cafes,2.0,2,M1E 4B8
W9Xy_-JrKieN7oP5TtUiJg,A&W,Burgers,1.5,3,M1E 4C2
3Xn6BA1TpeNw67EAeg1gew,Bob Hunter Memorial Park,Parks,3.0,1,L6B 1A8
s44oYDlRJOwFQirgkHajaQ,Domino's Pizza,Pizza,3.0,1,M1E 2P8
FbSHx6PnWr8DomvzIwRILg,Fire Wing Station,Chicken Wings,3.0,1,L6B 0S2
98WwIFhpPdg2Wk4EQet5Tg,Tim Hortons,Bakeries,2.0,3,M1H 2Y9
iRx46BVK7r4cDrRLMIn03A,Subway,Sandwiches,1.5,3,M1S 4N8
ThbOhvA69wYBoZTFipj0Ig,Smiddys Scones,Desserts,5.0,1,M1B 0A3
l0KXsxgt7O0qdA5zXzxSRw,Vizzarri,Sandwiches,1.0,2,M1C 1B7
mlnNSZK2gQ-bmuGEyVxW4Q,Pizza Pizza,Pizza,2.0,2,M1C 3B2
gPtxe7fbLjgna4o1jFVGHw,Wing Station,Chicken Wings,5.0,1,M1X 0B6
lwlH-xvpAQtv4cQxQl4u-w,Spice And Aroma,Chinese,3.0,1,M1H 3H9
hMi_cfFKV1UX6iws6vGeQw,Tim Hortons Donuts,Delis,2.0,1,M1S 4N8
my5v0UE6gOukDVmWQB5RpA,Golden Spoon,Pakistani,1.5,4,M1B 2L3
4im7ewhFbNm1b2EaeNDU-w,Spicy Pizza & Wings,Pizza,1.0,1,M1B 5K9
JsbcdYZ2xY4FblPtN-VUTg,Wild Things Petting Farm,Zoos,5.0,1,L1V 2P9
RnI90nC_fNDhkguxfr-2vw,Remedy Lounge And Cafe,Hookah Bars,4.0,1,M1C
BQv76zHJAkrhFeb1fhtJaA,Pizza Nova,Pizza,1.0,1,M1G 3M6
oTfBJGJORIfYJ_VxUMWW1Q,Reunion Coffee Roasters,Coffee & Tea,3.5,42,M6R 2N1
Ax1DHVBCpaBpViUvSwDdSg,China Island,Chinese,3.5,40,M6P 1A4
S7XfPpE0zzKLETzPiPDZYA,Jessy's Pizza Toronto,Pizza,4.0,28,M6R 1X3
V35TCgNoosIBZG3HRFQvKA,Royal Caribbean Cafe,Caribbean,4.0,23,M6E 1B1
eAC2IhOVB42IZQZIG2McKg,Balzac's Coffee Roasters,Coffee Roasteries,4.5,13,M6H 0C7
JCtTTygnD0cN8246-8OkPg,Sabor Brasil,Brazilian,4.0,18,M6N
tn8BD0rgAbvMssQqkQey4Q,Church's Chicken,Fast Food,3.5,31,M6E 1B5
eXv1z7eHgVkqSdAJi98y0w,Sidewalk,Italian,5.0,5,M6N 1H8
khoaFcphlyug6bCmE3-bSQ,La Morena,Cafes,5.0,6,M6E 1B5
rK_U5_M4wF7pCqrADwwtlw,Delicious Empanadas,Colombian,4.0,9,M6E 3T1
v9DncDynhn7f-RBURtcSFw,Sushi & Tea,Sushi Bars,4.0,26,M1M
zBtR7328Vuts_7B9qm3DVQ,Aunt Elsie's Carribean Kitchen,Caribbean,4.5,17,M1K 2S3
ydQJB7TFjhpbPJ_uw5BWYA,Black Forest Steak House & Tavern,Steakhouses,4.5,15,M1K 2S3
VHamhfpM6WMxRE9cvRpnNw,Big Boy's Burgers,Burgers,4.0,24,M1M 1N2
OyzZX647-6bwV0mfoDsUjg,Big Brothers Gourmet Pizza,Pizza,4.5,7,M1M 1P2
gyGHpCcdzLPPZnXn1Pj7IQ,Ghareeb Nawaz,Indian,4.0,12,M1J 1E4
rrvx_BQjGp-7NQ1n7KmbTg,Cliffside Hearth Bread Company,Bakeries,3.5,16,M1M 1P1
SlBl7jXhgv85tkuoTz9IOw,Working Dog Saloon,Sports Bars,3.5,22,M1M 1T2
oOf6oJTIJskT-ATwarn7Qg,No. #1 jerk,Caribbean,3.5,11,M1M 1N3
dNdKrKp7H1xtOxkONkXjkg,Hakka No 1 Restaurant,Indian,3.5,20,M1K 2B5
hb3agPNAVZoaW8AkGh27eg,La Scogliera,Italian,4.5,8,M1N 1T8
3pN4Zqfah-EEjQY1B-8Tcg,Halibut House Fish and Chips,Fish & Chips,3.0,9,M1M 1R4
frk_oIgPWrnZYiQ6zok9Lg,The Village Roaster,Coffee & Tea,3.5,6,M1M 1R5
3WFMeB2eYce2E1iLZgAg2A,Abbirami Catering,Caterers,3.5,11,M1K 2S2
7xWfQitZLBrHh3HZCAggPQ,Tara Inn,Pubs,3.0,27,M1N 1V1
YugrTS1fQ4FsXkneAZNpXw,Taste of Greek Cuisine,Greek,3.0,20,M1K 1L6
esx1AVT07H17zNEb1wZFhA,Tim Choi Chinese Food,Chinese,4.0,5,M1J 3C5
NVgbvfxuDEyjoTqmkXmjHw,The Korner Pub,Pubs,4.5,3,M1M
02HpCLBQi692DtVYNKTCPA,Ikki Sushi Japanese & Cuisine,Japanese,3.0,34,M1N 1T8
mpe-PAE1Z_tZI8N32I3TVQ,Super Choy Restaurant,Chinese,3.5,10,M1M 1N2
x5sx84Fa1cpnLwvXGtsJEw,Home Burger,Burgers,4.5,3,TS24 7DA
X4QCFpOLkVQcpGY09OwyYw,Mendoza's Bakery,Bakeries,4.5,3,M1J 1E4
RfRKUfYJq1aW-m2baBApxg,Starbucks,Coffee & Tea,3.5,18,M1P 2L1
ebZffHBmin3eRi8Jl0gpRg,Bluffers Park Restaurant,Diners,3.0,20,M1M 3W3
m7WvWdPmaAdLUR-iYjbeGQ,Mary Brown's,Chicken Wings,3.5,9,M1K 2S3
QPvlVfd4quNS2JP16RkSrw,Church's Chicken,Fast Food,3.5,11,M1P 2P9
DtJEfQtw-D-ILTnWktrCtw,DQ Grill & Chill Restaurant,Fast Food,3.0,9,M1J 2E4
4TvaADfnwQ5ykF0DC5C6Lw,ART of BBQ Smokehouse,Barbeque,4.0,5,M1M 1R9
xFJ445PwNEDpCe8me-76fw,Eggsmart,Breakfast & Brunch,4.5,7,M1N 1V1
VL2kMatWKKbvujuoLQPp0w,Gramps & Elaine Roti Place Restaurant,Caribbean,3.5,6,M1J 2E9
s99aM2fSy53Mfez6Mcfo6w,Bluffer's Beach,Beaches,4.5,4,M1M 3W3
tzitJZvXY4qY3AGW_w8vRw,Zero Sun Momiji Japanese Restaurant,Japanese,3.5,3,M1M 3W4
qzzo0eQQoUHRVcr_F4XJ9Q,Chris Bread Bakery,Bakeries,3.5,8,M1K 2S2
OzujiLjUUAeoTGPNZ8ViCA,Peking Garden Restaurant,Chinese,2.5,9,M1E 2N8
FYtSz2AhRRieip6k-OEm8Q,Tara Inn,Breakfast & Brunch,3.0,11,M1K 2S2
O_MvJAHkwF1YtXDsnnlJnw,Tim Hortons,Coffee & Tea,3.5,3,M1J 2H6
2XIvAOQ4SaZN5GB5qBiuhQ,Navayo Greek Bistro,Greek,4.0,8,M1N 1T9
Qdec5ll6GGpF8Ip5Tr6V_w,Jamaica Stamp,Caribbean,4.0,7,M1K 4G8
4kkh8Uj0jG7olKEocCASrQ,Barcode Chinese Restaurant,Chinese,3.5,12,M1L 4M7
-chZVp8Xmr8jwQ1KfIumGg,Seraphia Inspired Cuisine,Mediterranean,3.5,3,M1M 1P1
cejtZJkEARR3M-0Ho4mvQA,Pizza Village,Pizza,3.5,7,M1K 2M5
FN8uJ4GisrCatwsgiz2U9w,London Fried Chicken,Chicken Shop,4.0,4,M1J 1E4
Ji3HyqqU3XwWxlGEbqyA_w,El Sabil Restaurant,Mediterranean,4.5,5,M1P 4Y4
OKUr2j1XwSwrCAiXzX5oFw,Madinah Grill,Indian,3.5,12,M1P 4Y4
cEP3GrFbK9656DaCKJlCVw,Shawarma Bros,Coffee & Tea,5.0,1,M1J 2H5
E2lTsa4TMVh3tAfp4gm5Rg,Joe & Lin Restaurant,Chinese,4.0,5,M1K 2M2
OmyR1NW8WuU1EzPUVmpDYA,Mary Brown’s,Fast Food,3.5,9,M1P 2X3
bzGnAIe9OiBHGWJE-dZ_8g,Centro Pizza,Pizza,2.0,10,M1J 3G1
lvLDo98C3kHgXspIvDCJJw,Ayam Bakery,Bakeries,5.0,1,M1J 2E9
LG57WrTcnPeuTy6aJy3IYw,Premium Sweets,Desserts,3.0,4,M1J 2H6
ZnDHK3bro-hGKpZfdfJmjQ,Wimpy's Diner,Diners,3.5,8,M1K 1L6
z2bijWtmfbfKu4Va_iX6-Q,Habiba,Middle Eastern,3.0,6,M1H 1B3
dmZ3xom36uZ35pIBaDm7WQ,Turtle Pizza And Wing,Halal,2.5,8,M1M 1R5
5NzUIglhCrq88ojer2Q2jw,Panda Wok,Chinese,3.0,14,M1K 1N8
S8qvTvp4lZ5FZ2lAIaT1-w,Harvey's,Fast Food,3.5,8,M1P 2P9
Ue2H-ajY-uBKwGoBDQutCA,Wok & Fortune,Caribbean,2.5,11,M1J 2E4
yZ5te-PojX-JYed2qI_hNQ,Wild Wing,Chicken Wings,3.0,8,M1M
5_lgFgo47PZGztgPpP1WGg,Silver Pot,Indian,4.5,3,M1P 2S2
GzF4lVSh61sayvwVMp8RmA,Swiss Chalet,Comfort Food,2.5,10,M1J 2E4
HC4PNtNOuj_wPzg1MJeldQ,Tim Hortons,Donuts,5.0,2,M1P 2V5
8pwmgq_3SIzYRfv6vgC2Pg,Taco Bell,Fast Food,4.5,2,M1H 1B3
TiQBE6BdjSg9MF3UCvjXrw,New Kalyani,Sri Lankan,4.5,3,M1K 2C6
JUC8fMLmLxwgrv5PsSSQpw,Star Kabob,Indian,4.5,3,M1N 1T8
2NQP9AyWorsGuDm_jGd1Qg,Lazeez Shawarma,Middle Eastern,2.5,21,M1P 4Y1
YJ7pJ6FfO6PnUKrRyMLvLA,A&W,Fast Food,3.5,3,M1J 1A8
17ukE9MpDvz2fEWQ1YKYkA,Pizza Nova,Pizza,5.0,1,M1E 4V2
UsE1Zg-Q_yaCZNxxP5EPog,Pizza Hut,Pizza,5.0,1,M1J 2E4
CWkOY0T61tz-8_-jDncHNg,Burger King,Fast Food,2.5,10,M1P 4W5
tHejpimubCNPFhGqTsjyXQ,Popeyes Louisiana Kitchen,Fast Food,1.5,7,M1M 1R4
dCFK08mW3yIYcVmRJd6UnA,Flipper's Fish House,Fish & Chips,3.5,5,M1P 2R2
r3SizWLOE21HRt7Nm4YIbA,Desi Taste,Indian,3.5,2,M1J 3C2
heLF99lVDRf2Z-1kCWpHdQ,Ding-Ho Chinese Food,Chinese,2.5,13,M1P 2S8
ScdakSPeGerwzJu2DILWLA,Shalimar Grill,Pakistani,4.0,6,M1L 3W4
o6C2C_p7CHTTV5eQluSBuQ,Pizzaville,Pizza,4.5,2,M1K 2R9
gHd7b3NTvD3IBbOEhPERwA,Harvey's & Swiss Chalet Combo,American (Traditional),3.5,15,M1L 1E1
gXpqq8BD9OmA6dK2KUpMDQ,McDonald's,Fast Food,2.0,10,M1J 2C8
B546cYoDt_9iXnbn2qJF0w,Jerry's Fish & Chips,Seafood,4.5,3,M1P 2L1
FCMRBcvrwN01eT6WRaTC6A,The Craft Brasserie & Grille,Brasseries,3.5,151,M6K 1Y2
xHBSMycXDJJ3sB0IF6BJDw,Purple Penguin Cafe,Coffee & Tea,4.0,66,M4M 1J4
AM0NHSxMeX92OKBt0ywmSA,La Carnita,Mexican,3.5,110,M4M 1H4
